"ontological_category","semanticfield","id","description","name","Kinship","Number","Clothing","Speech","Time","Emotion","Body","physGeo","Plant","Animal","notes","included"
"Person/Thing","Basic actions and technology",760,"A loop of string or any other long flexible material which cannot be untied without pulling part of the string through the loops.","KNOT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Spatial relations",761,"To place something over or upon to conceal or protect.","COVER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Spatial relations",762,"In the open, not within a building, or outside of something in general.","OUTSIDE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",763,"The tissue forming the outer covering of the vertebrate body: it consists of two layers, the outermost of which may be covered with hair, scales, feathers, etc. It is mainly protective and sensory in function.","SKIN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Action/Process","Clothing and grooming",764,"(Of an object) To be of the right size and shape so as to match another object.","SUIT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",765,"To change the location of an object.","MOVE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",766,"The period in the menstrual cycle when the endometrium is shed when conception did not take place.","MENSTRUATION",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes bc you said period",TRUE
"Person/Thing","The body",767,"A dead body.","CORPSE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",768,"Meal usually eaten at midday.","LUNCH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The house",769,"The structure covering a building.","ROOF",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",770,"A piece of jewelry worn on the ear.","EARRING",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",771,"An item of clothing intended to cover the head made from material hard enough to have a shape independant of the skull, and most commonly with a rim.","HAT",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Clothing and grooming",772,"A clothing accessory, usually made of leather or heavy cloth, worn around the waist and used to support trousers or other articles of clothing.","BELT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Possession",773,"To be in possession (of an object).","HAVE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",774,"An edible plant, Brassica oleracea, with many varieties.","CABBAGE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Person/Thing","Speech and language",775,"A musical instrument in the brass family.","TRUMPET",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",776,"The part of the body from the neck to the groin excluding the head and limbs.","TRUNK OF TREE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Speech and language",777,"A musical instrument of the woodwind family.","FLUTE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",778,"An aerosol, consisting of visible particles and gases, produced by the incomplete burning of carbon-based materials, such as wood and fossil fuels.","SMOKE (EXHAUST)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Quantity",779,"A seperate unit of a larger whole.","PART",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Miscellaneous function words",780,"Belonging to us; of us.","OUR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Emotions and values",781,"An emotion experienced in anticipation of some specific pain or danger.","FEAR (FRIGHT)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Warfare and hunting",782,"An end to a struggle or contest that did not end in success.","DEFEAT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Warfare and hunting",783,"An end to a struggle or contest that did end in success.","VICTORY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",784,"The most common form of frozen precipitation, usually flakes or starlike crystals, matted ice needles, or combinations, and often rime-coated.","SNOW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","The body",785,"Capable of producing great physical force.","STRONG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Motion",786,"A large piece of fabric (as canvas) by means of which wind is used to propel a sailing vessel.","SAILCLOTH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",787,"To traverse or travel by ship on a body of water.","SAIL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",788,"A cleansing agent, manufactured in bars, granules, flakes, or liquid form, made from a mixture of the sodium salts of various fatty acids of natural oils and fats.","SOAP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",789,"A group of persons forming or belonging to a particular nation, class, ethnic group, country, family, etc.","PEOPLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Time",790,"Prepared for immediate action or use.","READY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",791,"Someone who is not known.","STRANGER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Food and drink",792,"To be at a temperature (as a liquid) where it moves into the gaseous phase.","BOIL (OF LIQUID)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",793,"A painful, local inflammation of the skin, caused by infection of a hair follicle. Usually, a hard core and pus are present.","BOIL (OF SKIN)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Speech and language",794,"A utensil, usually tubular in form, containing ink used to write or make marks.","PEN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",795,"Fresh water salmon.","TROUT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","The body",796,"The projection of a mammary gland from which, on female mammals, milk can be secreted.","NIPPLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",797,"The male sex gland that produces sperm and male hormones, found in some types of animals and humans.","TESTICLES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",798,"Either of the two opposable structures forming, or near the entrance to, the mouth.","JAW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",799,"The flexible and narrower connection between the forearm and the hand.","WRIST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",800,"The area between the pelvis and buttocks and the knee.","THIGH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",801,"One of the long curved bones which form the rib cage.","RIB",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",802,"A lump at the front of the neck.","ADAM'S APPLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",803,"A joint formed where the foot and the leg meet.","ANKLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",804,"The major female reproductive organ of most mammals, including humans. It is a large muscle enveloping the phoetus during pregnancy.","WOMB",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The body",805,"The body part that consists of a row of vertebrae, that support the head and torso and that forms a canal for nerves.","SPINE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","The house",806,"A large cloth used for warmth and for sleeping.","BLANKET",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Basic actions and technology",807,"Experienced and clever, professional.","SKILLED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",808,"To fall in globules or small portions, as water or other liquid.","DRIP (FALL IN GLOBULES)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Clothing and grooming",809,"An item of clothing worn on the lower part of the body and covering both legs separately.","TROUSERS",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Animals",810,"Migratory grasshoppers of the order Orthoptera of warm regions having short antennae.","LOCUST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","Religion and belief",811,"In philosophical or religious belief the immaterial part of a human being.","SOUL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Social and political relations",812,"A person who is owned and forced to work, usually without pay, by another.","SLAVE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Basic actions and technology",813,"To perform an action.","DO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Clothing and grooming",814,"To clothe oneself; to put on clothes.","DRESS UP",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Modern world",815,"A body that has the authority to make and the power to enforce laws within a civil, corporate, religious, academic, or other organization or group.","GOVERNMENT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Quantity",816,"One of the two equal parts of a whole.","HALF",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Other","Kinship",817,"The third person plural of the personal pronoun that designates more than one person or animal, thing or idea which have already been mentioned previously.","THEY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Agriculture and vegetation",818,"Any of various deciduous trees or shrubs in the genus Salix.","WILLOW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Person/Thing","The body",819,"An organ in the body, involved in digestion of food.","STOMACH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Animals",820,"Young sheep.","LAMB",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","Agriculture and vegetation",821,"Any of various deciduous trees of the genus Populus.","POPLAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Other","Cognition",822,"Which quantity?","HOW MANY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",823,"A male person who practices magic.","SORCERER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",824,"A female person who practices magic.","WITCH",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","The body",825,"Not sleeping.","AWAKE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",826,"A separation of a river, a road, etc.","BRANCH (BIFURCATION)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Motion",827,"To tip laterally.","ROLL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",828,"(Procyon lotor) An omnivorous nocturnal mammal native to North America and Central America.","RACCOON",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","The house",829,"One of several parallel sloping beams that extend from the ridge to the wall-plate, to support the roof and its associated loads; the sloping top member of a roof truss, which carries the purlins.","RAFTER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",830,"Impure black carbon with oily compounds obtained from the incomplete combustion of resinous materials, oils, wood, or coal.","SOOT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Spatial relations",831,"The bottom or lowest part.","BASE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",832,"Any of various leguminous plants grown for their edible seeds and pods.","BEAN",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",TRUE
"Action/Process","Basic actions and technology",833,"To allow (something that one dislikes or disagrees with) to continue to exist or occur without interference; accept or undergo, often unwillingly.","ENDURE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The body",834,"The fleshy part of the human body that one sits on.","BUTTOCKS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",TRUE
"Person/Thing","Speech and language",835,"A part of a book, a literary work etc. with a distinct content, set apart using typography.","CHAPTER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Modern world",836,"A hand tool used for driving screws.","SCREWDRIVER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Property","Sense perception",837,"Having the pure color of a clear sky; the primary color between green and violet in the visible spectrum, an effect of light with a wavelength between 450 and 500 nm.","BLUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Spatial relations",838,"What remains after other things have been taken away (e.g. eaten or destroyed).","REMAINS",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Cognition",839,"To make a mistake.","ERR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",840,"Medium sized, black water bird from the family of the cormorants (Phalacrocoracidae), scientific name: Phalacrocorax carbo","CORMORANT",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","Warfare and hunting",841,"A spearlike weapon with a barbed head used in hunting whales and large fish.","FISHING SPEAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",842,"Alcoholic beverage containing more than 20 percent alcohol.","LIQUOR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",843,"Any predatory silk-producing arachnid of the order Araneae, having four pairs of legs and a rounded unsegmented body consisting of abdomen and cephalothorax.","SPIDER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Person/Thing","Cognition",844,"A category of things distinguished by a common characteristic or quality.","KIND (THING)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Law",845,"The intentional or premeditated killing of another person.","MURDER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",846,"A large carnivorous animal (Panthera tigris) of the cat family indigenous to Asia.","TIGER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"",TRUE
"Property","Food and drink",847,"Feeling the need to drink.","THIRSTY",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not mental",FALSE
"Person/Thing","Food and drink",848,"A physiological need to drink.","THIRST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"no bc not mental",FALSE
"Person/Thing","The physical world",849,"A place where ground water flows naturally from a rock or the soil onto the land surface or into a body of surface water.","SPRING (OF WATER)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"",TRUE
"Person/Thing","Spatial relations",850,"A geometrical figure with four sides that meet each other on right angles, or something resembling its shape.","SQUARE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Animals",851,"A building or structure usually with stalls that is used to house and feed horses, cattle or other animals.","STABLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",852,"A minister of the Catholic church empowered to administer the sacraments, most particularly that of the Eucharist or Holy Communion, as well as those of confession and extreme unction.","PRIEST",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Religion and belief",853,"Table for religious ceremonies.","ALTAR",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Food and drink",854,"A metal container used to boil any kind of liquid.","KETTLE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Possession",855,"To grasp and hold firmly.","SEIZE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Action/Process","Possession",856,"To employ a person or people in exchange of some kind of remuneration, usually a payment.","HIRE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",857,"A general term for rock that is used in construction, either crushed for use as aggregate or cut into shaped blocks as dimension stone.","STONE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The physical world",858,"An atmospheric disturbance involving perturbations of the prevailing pressure and wind fields on scales ranging from tornadoes to extratropical cyclones; also the associated weather and the like. (Source: MGH)","STORM",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","The house",859,"A chamber within which a fuel-air mixture is burned to provide heat, the heat itself being radiated outward from the chamber; used for space heating, process-fluid heating, and steel blast furnaces.","STOVE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Cognition",860,"That which brings about any condition or produces any effect.","CAUSE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
"Person/Thing","Law",861,"A person who decides the fate of someone or something that has been called into question.","JUDGE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE
